Amount,Final_Origin_Balance,Final_Destination_Balance,Fraud,Transaction_Type_CASH_IN,Transaction_Type_CASH_OUT,Transaction_Type_DEBIT,Transaction_Type_PAYMENT,Transaction_Type_TRANSFER
8679.4,41642.6,0.0,0,False,False,False,True,False
214181.63,0.0,214181.63,0,False,True,False,False,False
23737.28,0.0,0.0,0,False,False,False,True,False
321848.35,7484429.12,11120916.2,0,True,False,False,False,False
9740.46,0.0,0.0,0,False,False,False,True,False
281153.87,0.0,281153.87,0,False,True,False,False,False
12965.64,0.0,0.0,0,False,False,False,True,False
5032.56,128059.44,0.0,0,False,False,False,True,False
12884.74,70323.26,0.0,0,False,False,False,True,False
1305.14,31151.09,0.0,0,False,False,False,True,False
4208.43,17122.57,4208.43,0,False,True,False,False,False
316157.68,0.0,1013579.75,0,False,True,False,False,False
9523.08,20218.92,0.0,0,False,False,False,True,False
4250.11,24030.22,0.0,0,False,False,False,True,False
109597.95,152143.13,158537.29,0,False,True,False,False,False
42070.35,0.0,0.0,0,False,False,False,True,False
36989.15,84573.85,0.0,0,False,False,False,True,False
504515.16,0.0,15672876.53,0,False,True,False,False,False
10409.21,62496.79,0.0,0,False,False,False,True,False
42414.98,0.0,0.0,0,False,False,False,True,False
334296.37,0.0,962468.23,0,False,True,False,False,False
200288.34,0.0,245525.6,0,False,True,False,False,False
702031.37,0.0,6191938.31,0,False,False,False,False,True
100745.86,0.0,1307336.15,0,False,True,False,False,False
102346.82,0.0,414175.81,0,False,True,False,False,False
15756.43,0.0,0.0,0,False,False,False,True,False
1146267.06,0.0,4320315.23,0,False,False,False,False,True
37887.27,0.0,0.0,0,False,False,False,True,False
29423.73,92586.71,0.0,0,False,False,False,True,False
93070.8,1480728.87,47143.18,0,True,False,False,False,False
151150.96,158094.96,0.0,0,True,False,False,False,False
19971.99,222096.86,0.0,0,False,False,False,True,False
47701.6,0.0,0.0,0,False,False,False,True,False
16562.12,13408.88,232204.84,0,False,True,False,False,False
479700.06,0.0,493542.23,0,False,True,False,False,False
14313.13,103642.87,0.0,0,False,False,False,True,False
117133.65,0.0,4006981.38,0,False,True,False,False,False
30592.37,0.0,0.0,0,False,False,False,True,False
9506.27,104927.14,0.0,0,False,False,False,True,False
73308.68,4055151.77,6010241.53,0,True,False,False,False,False
9625.32,615483.97,0.0,0,False,False,False,True,False
54448.68,45856.51,4757086.14,0,False,True,False,False,False
107253.79,0.0,407473.31,0,False,True,False,False,False
231160.41,0.0,3624233.61,0,False,True,False,False,False
117235.65,0.0,117235.65,0,False,True,False,False,False
5510.72,173856.37,0.0,0,False,False,False,True,False
36248.4,70008.6,0.0,0,False,False,False,True,False
30584.6,0.0,432705.7,0,False,True,False,False,False
415436.06,0.0,443238.86,0,False,True,False,False,False
1114.26,0.0,0.0,0,False,False,False,True,False
156671.97,0.0,471396.55,0,False,True,False,False,False
5111.94,6340.06,5111.94,0,False,True,False,False,False
3837.21,290139.11,0.0,0,False,False,False,True,False
80275.78,0.0,392149.28,0,False,True,False,False,False
74291.13,0.0,74291.13,0,False,True,False,False,False
23134.45,0.0,639615.68,0,False,True,False,False,False
91866.16,0.0,91866.16,0,False,True,False,False,False
1821.66,29433.34,0.0,0,False,False,False,True,False
3232.15,18195.85,0.0,0,False,False,False,True,False
113227.96,0.0,113227.96,0,False,True,False,False,False
72811.74,85042.74,2243967.89,0,True,False,False,False,False
179333.79,180453.79,0.0,0,True,False,False,False,False
3608.64,137315.36,0.0,0,False,False,False,True,False
22774.56,17010.44,0.0,0,False,False,False,True,False
152232.24,0.0,412225.47,0,False,True,False,False,False
31548.48,482347.52,2649893.01,0,False,True,False,False,False
22130.98,78352.02,0.0,0,False,False,False,True,False
672178.34,0.0,11226917.64,0,False,False,False,False,True
176164.45,207603.45,349049.2,0,True,False,False,False,False
12274.73,47919.27,0.0,0,False,False,False,True,False
2158.8,8156.2,0.0,0,False,False,False,True,False
129364.7,12141157.73,173725.81,0,True,False,False,False,False
6356.94,3722.06,0.0,0,False,False,False,True,False
16373.98,0.0,0.0,0,False,False,False,True,False
28073.14,0.0,314502.35,0,False,True,False,False,False
14595.59,1752993.24,588691.49,0,True,False,False,False,False
72442.97,0.0,658928.7,0,False,True,False,False,False
65610.84,0.0,2706251.85,0,False,True,False,False,False
78365.49,220467.25,755533.33,0,False,True,False,False,False
6342.44,0.0,0.0,0,False,False,False,True,False
133413.35,0.0,224811.17,0,False,True,False,False,False
2390019.67,0.0,11597306.24,0,False,False,False,False,True
15050.83,0.0,0.0,0,False,False,False,True,False
20055.56,0.0,0.0,0,False,False,False,True,False
152133.94,4289135.32,304378.36,0,True,False,False,False,False
182957.08,123943.92,682403.37,0,False,True,False,False,False
155924.12,428418.52,59131.74,0,True,False,False,False,False
15525.78,296519.44,0.0,0,False,False,False,True,False
134674.76,0.0,307192.86,0,False,True,False,False,False
149978.26,0.0,391665.02,0,False,True,False,False,False
72315.02,0.0,971694.66,0,False,False,False,False,True
664012.05,0.0,8321084.02,0,False,True,False,False,False
5059.4,56636.6,0.0,0,False,False,False,True,False
218720.64,6106189.59,9693315.5,0,True,False,False,False,False
432780.26,0.0,432780.26,0,False,True,False,False,False
1709.83,113423.17,84442.02,0,False,False,True,False,False
5411000.26,0.0,18679842.5,0,False,False,False,False,True
2100.61,0.0,0.0,0,False,False,False,True,False
1807.78,0.0,0.0,0,False,False,False,True,False
37721.93,3518255.91,200436.2,0,True,False,False,False,False
231302.48,0.0,873385.55,0,False,True,False,False,False
362577.19,2210451.44,527251.98,0,True,False,False,False,False
29121.84,24049.16,0.0,0,False,False,False,True,False
4325.89,0.0,0.0,0,False,False,False,True,False
147.01,50522.99,0.0,0,False,False,False,True,False
12259.28,0.0,0.0,0,False,False,False,True,False
354912.68,0.0,354912.68,0,False,True,False,False,False
230163.51,0.0,866330.48,0,False,True,False,False,False
284138.63,204106.37,1981435.24,0,False,True,False,False,False
49265.18,0.0,329635.59,0,False,False,False,False,True
16318.51,0.0,0.0,0,False,False,False,True,False
115917.34,0.0,228424.12,0,False,True,False,False,False
78062.62,7087101.97,311252.86,0,True,False,False,False,False
22518.1,105182.27,125043.75,0,False,True,False,False,False
79769.9,0.0,2403702.76,0,False,True,False,False,False
92820.24,0.0,11415335.21,0,False,True,False,False,False
16213.48,0.0,0.0,0,False,False,False,True,False
74506.74,0.0,467792.24,0,False,True,False,False,False
14261.02,0.0,0.0,0,False,False,False,True,False
443.79,0.0,0.0,0,False,False,False,True,False
10000000.0,0.0,17977246.26,0,False,False,False,False,True
152697.57,0.0,363262.62,0,False,True,False,False,False
7390.5,0.0,0.0,0,False,False,False,True,False
561352.32,0.0,677941.84,0,False,True,False,False,False
17864.8,0.0,0.0,0,False,False,False,True,False
5248.13,16199.87,213616.74,0,False,False,True,False,False
127148.29,0.0,226103.82,0,False,True,False,False,False
50358.8,0.0,191457.45,0,False,True,False,False,False
4018.45,2814784.8,0.0,0,False,False,False,True,False
73693.48,0.0,270357.28,0,False,True,False,False,False
15669.25,61380.61,0.0,0,False,False,False,True,False
104283.47,0.0,2871112.27,0,False,False,False,False,True
30619.35,51728.65,0.0,0,False,False,False,True,False
206968.52,13125693.81,87389.95,0,True,False,False,False,False
3047.0,58335.0,0.0,0,False,False,False,True,False
88190.64,4979149.18,573687.95,0,True,False,False,False,False
5156.56,2975.44,104828.47,0,False,False,True,False,False
62382.88,402255.87,213842.13,0,True,False,False,False,False
305123.83,0.0,692726.38,0,False,False,False,False,True
209372.51,0.0,734729.42,0,False,True,False,False,False
8564.41,0.0,0.0,0,False,False,False,True,False
12089.49,0.0,0.0,0,False,False,False,True,False
122333.68,1976386.03,83393.29,0,True,False,False,False,False
38742.24,11704602.11,88847.31,0,True,False,False,False,False
108388.22,0.0,362842.33,0,False,True,False,False,False
3618.13,5505.87,0.0,0,False,False,False,True,False
3539.01,0.0,0.0,0,False,False,False,True,False
1999.36,54827.64,0.0,0,False,False,False,True,False
148680.24,455376.86,414071.95,0,False,True,False,False,False
21823.04,0.0,0.0,0,False,False,False,True,False
39766.63,0.0,352094.52,0,False,True,False,False,False
609841.98,0.0,678843.52,0,False,False,False,False,True
96348.58,5713292.98,5487991.51,0,True,False,False,False,False
167620.01,0.0,531676.29,0,False,True,False,False,False
44550.63,0.0,263464.78,0,False,True,False,False,False
162892.57,202510.57,130281.24,0,True,False,False,False,False
57137.57,996269.98,1974692.6,0,True,False,False,False,False
1103.98,180903.02,2668027.98,0,False,False,True,False,False
38404.42,0.0,202881.49,0,False,True,False,False,False
161178.43,432653.57,454617.46,0,False,True,False,False,False
92082.58,2029757.2,620891.69,0,True,False,False,False,False
14485.72,201631.19,0.0,0,False,False,False,True,False
26432.57,24283.43,0.0,0,False,True,False,False,False
51705.87,2703908.36,300122.63,0,True,False,False,False,False
8155.59,0.0,0.0,0,False,False,False,True,False
8902.55,0.0,0.0,0,False,False,False,True,False
6417.22,67599.78,0.0,0,False,False,False,True,False
175064.27,0.0,3532047.59,0,False,True,False,False,False
11354.54,0.0,321658.06,0,False,True,False,False,False
17673.57,0.0,0.0,0,False,False,False,True,False
5517.4,14758.6,0.0,0,False,False,False,True,False
156829.32,10533445.66,704473.1,0,True,False,False,False,False
479160.97,586431.97,0.0,0,True,False,False,False,False
190615.73,190615.73,3481877.81,0,True,False,False,False,False
27581.2,1681688.71,584432.15,0,True,False,False,False,False
55219.0,8548909.17,475683.01,0,True,False,False,False,False
14728.15,16110.85,0.0,0,False,False,False,True,False
38914.19,278739.23,89441.27,0,True,False,False,False,False
428379.42,0.0,797481.4,0,False,True,False,False,False
95060.24,0.0,1083832.14,0,False,True,False,False,False
204755.27,0.0,719679.16,0,False,False,False,False,True
3806.62,0.0,0.0,0,False,False,False,True,False
144087.64,8312306.7,51589.25,0,True,False,False,False,False
371516.76,393926.76,0.0,0,True,False,False,False,False
77290.24,0.0,4478892.25,0,False,False,False,False,True
9573.04,7473.96,0.0,0,False,False,False,True,False
365250.57,0.0,1065168.32,0,False,True,False,False,False
46582.3,16920450.69,129524.42,0,True,False,False,False,False
10403.59,186062.46,0.0,0,False,False,False,True,False
5027.07,70629.18,0.0,0,False,False,False,True,False
101829.48,5361738.06,597126.74,0,True,False,False,False,False
28439.69,0.0,0.0,0,False,False,False,True,False
397240.01,3495988.64,6178215.27,0,True,False,False,False,False
464703.4,0.0,698489.53,0,False,True,False,False,False
127667.58,0.0,565830.96,0,False,True,False,False,False
573966.24,0.0,4825612.88,0,False,False,False,False,True
83885.95,0.0,1217381.34,0,False,True,False,False,False
135418.35,2460954.61,17112244.38,0,True,False,False,False,False
52320.7,0.0,52320.7,0,False,True,False,False,False
539138.0,0.0,2066792.41,0,False,True,False,False,False
169259.67,0.0,1504934.31,0,False,True,False,False,False
9576.57,0.0,0.0,0,False,False,False,True,False
11449.16,200446.24,0.0,0,False,False,False,True,False
31348.65,0.0,1592756.84,0,False,True,False,False,False
309567.91,214801.54,609197.91,0,False,True,False,False,False
13868.83,14051.83,512076.54,0,True,False,False,False,False
132439.75,3214522.91,857693.55,0,True,False,False,False,False
5661.97,0.0,0.0,0,False,False,False,True,False
247733.34,0.0,2017427.56,0,False,False,False,False,True
110255.04,0.0,228111.18,0,False,False,False,False,True
10041.86,10066.14,0.0,0,False,False,False,True,False
22141.45,203761.87,0.0,0,False,False,False,True,False
264937.25,270503.25,369667.25,0,True,False,False,False,False
34611.05,35292.95,0.0,0,False,False,False,True,False
114761.44,7230127.48,594245.69,0,True,False,False,False,False
139134.49,305462.51,2749146.86,0,False,False,False,False,True
237140.27,237688.27,0.0,0,True,False,False,False,False
314484.63,2464807.74,21734845.46,0,True,False,False,False,False
208060.23,0.0,826169.66,0,False,True,False,False,False
305532.24,0.0,2721969.13,0,False,True,False,False,False
293981.49,0.0,1942915.95,0,False,True,False,False,False
3862.65,0.0,0.0,0,False,False,False,True,False
109069.33,0.0,3625354.38,0,False,True,False,False,False
226974.77,260293.77,0.0,0,True,False,False,False,False
11878.17,0.0,0.0,0,False,False,False,True,False
169138.81,0.0,2561348.14,0,False,False,False,False,True
22309.08,100198.66,0.0,0,False,False,False,True,False
87443.95,0.0,1635233.54,0,False,True,False,False,False
40147.09,0.0,636449.14,0,False,True,False,False,False
377115.94,4077247.05,2311649.5,0,True,False,False,False,False
232831.63,0.0,514655.86,0,False,True,False,False,False
4691.4,0.0,0.0,0,False,False,False,True,False
146510.14,2004260.0,154351.43,0,True,False,False,False,False
466574.8,1074772.24,161410.42,0,True,False,False,False,False
59016.14,0.0,0.0,0,False,False,False,True,False
302.88,83006.97,0.0,0,False,False,False,True,False
89940.88,5524.1,398699.67,0,False,True,False,False,False
72063.69,0.0,72063.69,0,False,True,False,False,False
143771.64,0.0,711655.7,0,False,True,False,False,False
2366046.62,0.0,2485859.93,0,False,False,False,False,True
11087.41,0.0,0.0,0,False,False,False,True,False
1175.46,0.0,0.0,0,False,False,False,True,False
94432.28,948632.12,146029.25,0,True,False,False,False,False
209957.06,0.0,0.0,0,False,True,False,False,False
167033.45,0.0,1785301.36,0,False,True,False,False,False
94038.36,0.0,94038.36,0,False,True,False,False,False
90179.97,0.0,218930.75,0,False,False,False,False,True
22104.99,0.0,0.0,0,False,False,False,True,False
220773.02,0.0,1609317.17,0,False,True,False,False,False
6653.27,6628.29,0.0,0,False,False,False,True,False
22015.26,0.0,0.0,0,False,False,False,True,False
1070495.82,0.0,1478258.71,0,False,False,False,False,True
170999.17,3148098.2,5148746.12,0,True,False,False,False,False
801081.86,0.0,805850.32,0,False,False,False,False,True
95.29,78403.71,0.0,0,False,False,False,True,False
17360.48,12166.52,0.0,0,False,False,False,True,False
138414.39,0.0,6435584.88,0,False,True,False,False,False
44324.69,0.0,0.0,0,False,False,False,True,False
25560.77,0.0,0.0,0,False,False,False,True,False
1034754.21,0.0,3669135.68,0,False,False,False,False,True
86183.88,21377817.33,263885.66,0,True,False,False,False,False
14036.42,0.0,0.0,0,False,False,False,True,False
204523.8,0.0,424340.89,0,False,True,False,False,False
151870.45,0.0,315353.99,0,False,True,False,False,False
63645.33,49589.88,1193746.19,0,False,True,False,False,False
13870.67,0.0,0.0,0,False,False,False,True,False
200195.13,0.0,2097349.77,0,False,True,False,False,False
60714.3,76961.3,293923.54,0,True,False,False,False,False
13953.99,16496.01,0.0,0,False,False,False,True,False
2669.9,0.0,0.0,0,False,False,False,True,False
189619.47,2026629.18,197500.76,0,True,False,False,False,False
18560.9,0.0,0.0,0,False,False,False,True,False
156150.97,0.0,520904.12,0,False,True,False,False,False
2186.04,0.0,0.0,0,False,False,False,True,False
1381.35,0.0,0.0,0,False,False,False,True,False
244348.4,448443.4,182819.69,0,True,False,False,False,False
11313.13,67880.82,0.0,0,False,False,False,True,False
361989.38,0.0,812947.47,0,False,True,False,False,False
24777.36,224090.87,0.0,0,False,False,False,True,False
436542.95,462169.95,1223604.46,0,True,False,False,False,False
319022.36,0.0,2101017.91,0,False,True,False,False,False
253231.46,0.0,253231.46,0,False,True,False,False,False
226712.93,0.0,1412791.2,0,False,True,False,False,False
324164.43,0.0,12545391.53,0,False,False,False,False,True
347224.66,0.0,347224.66,0,False,True,False,False,False
4338.82,90354.26,0.0,0,False,False,False,True,False
27557.97,3741374.38,16070.99,0,True,False,False,False,False
128734.6,0.0,1028284.71,0,False,True,False,False,False
8001.51,671230.49,0.0,0,False,False,False,True,False
55017.16,293796.02,720831.37,0,True,False,False,False,False
170464.63,0.0,714185.66,0,False,False,False,False,True
169721.56,0.0,5615815.56,0,False,True,False,False,False
7462.8,0.0,411836.94,0,False,True,False,False,False
43000.93,142966.07,0.0,0,False,False,False,True,False
150451.06,0.0,455628.97,0,False,True,False,False,False
266142.23,0.0,728226.4,0,False,True,False,False,False
137810.11,160262.11,1464689.29,0,True,False,False,False,False
305884.68,0.0,305884.68,0,False,False,False,False,True
177272.5,718513.76,262541.38,0,True,False,False,False,False
1440118.19,0.0,10806802.26,0,False,False,False,False,True
4069.06,38896.94,0.0,0,False,False,False,True,False
